datetime,open,high,low,close,volume,openinterest
2021-02-12,236.81175231933594,244.99000549316406,245.3000030517578,242.72999572753906,243.92999267578125,16561100
2021-02-16,235.56484985351562,243.6999969482422,246.1300048828125,242.9199981689453,245.02999877929688,26728500
2021-02-17,236.59176635742188,244.1999969482422,244.30999755859375,240.94000244140625,241.32000732421875,21653500
2021-02-18,236.19454956054688,243.7899932861328,243.92999267578125,240.86000061035156,241.8000030517578,16925600
2021-02-19,233.46241760253906,240.97000122070312,243.86000061035156,240.17999267578125,243.75,25262600
2021-02-22,227.20367431640625,234.50999450683594,237.92999267578125,232.39999389648438,237.4199981689453,36446900
2021-02-23,226.00228881835938,233.27000427246094,234.8300018310547,228.72999572753906,230.3300018310547,30228700
2021-02-24,227.24246215820312,234.5500030517578,235.1999969482422,229.0,230.00999450683594,26339700
2021-02-25,221.8556671142578,228.99000549316406,234.58999633789062,227.8800048828125,232.0800018310547,39542200
2021-02-26,225.1400909423828,232.3800048828125,235.3699951171875,229.5399932861328,231.52999877929688,37819200
2021-03-01,229.5579833984375,236.94000244140625,237.47000122070312,233.14999389648438,235.89999389648438,25324000
2021-03-02,226.5836181640625,233.8699951171875,237.3000030517578,233.4499969482422,237.00999450683594,22812500
2021-03-03,220.47021484375,227.55999755859375,233.5800018310547,227.25999450683594,232.16000366210938,34029500
2021-03-04,219.6660919189453,226.72999572753906,232.49000549316406,224.25999450683594,226.74000549316406,44727800
2021-03-05,224.3843536376953,231.60000610351562,233.27000427246094,226.4600067138672,229.52000427246094,41872800
2021-03-08,220.30551147460938,227.38999938964844,233.3699951171875,227.1300048828125,231.3699951171875,35267400
2021-03-09,226.4964599609375,233.77999877929688,235.3800048828125,231.6699981689453,232.8800048828125,33080500
2021-03-10,225.1787872314453,232.4199981689453,237.0,232.0399932861328,237.0,29746800
2021-03-11,229.7420654296875,237.1300048828125,239.1699981689453,234.30999755859375,234.9600067138672,29907600
2021-03-12,228.40505981445312,235.75,235.82000732421875,233.22999572753906,234.00999450683594,22653700
2021-03-15,227.4943389892578,234.80999755859375,235.19000244140625,231.80999755859375,234.9600067138672,26034900
2021-03-16,230.3040008544922,237.7100067138672,240.05999755859375,235.94000244140625,236.27999877929688,28092200
2021-03-17,229.6548614501953,237.0399932861328,238.5500030517578,233.22999572753906,236.14999389648438,29562100
2021-03-18,223.53179931640625,230.72000122070312,234.19000244140625,230.3300018310547,232.55999755859375,34833000
2021-03-19,223.17332458496094,230.35000610351562,232.47000122070312,229.35000610351562,231.02000427246094,46430700
2021-03-22,228.6375732421875,235.99000549316406,236.89999389648438,230.13999938964844,230.27000427246094,30127000
2021-03-23,230.1780548095703,237.5800018310547,241.0500030517578,237.07000732421875,237.49000549316406,31638400
2021-03-24,228.1240997314453,235.4600067138672,238.0,235.32000732421875,237.85000610351562,25620100
2021-03-25,225.101318359375,232.33999633789062,236.94000244140625,231.57000732421875,235.3000030517578,34061900
2021-03-26,229.11231994628906,236.47999572753906,236.7100067138672,231.5500030517578,231.5500030517578,25479900
2021-03-29,227.91094970703125,235.24000549316406,236.8000030517578,231.8800048828125,236.58999633789062,25227500
2021-03-30,224.62657165527344,231.85000610351562,233.85000610351562,231.10000610351562,233.52999877929688,24792000
2021-03-31,228.4244384765625,235.77000427246094,239.10000610351562,232.38999938964844,232.91000366210938,43623500
2021-04-01,234.79945373535156,242.35000610351562,242.83999633789062,238.0500030517578,238.47000122070312,30338000
2021-04-05,241.31008911132812,249.07000732421875,249.9600067138672,242.6999969482422,242.75999450683594,36910600
2021-04-06,240.1377410888672,247.86000061035156,249.39999389648438,246.8800048828125,247.61000061035156,22931900
2021-04-07,242.11419677734375,249.89999389648438,250.92999267578125,247.19000244140625,247.80999755859375,22719800
2021-04-08,245.35983276367188,253.25,254.13999938964844,252.0,252.77000427246094,23625200
2021-04-09,247.87884521484375,255.85000610351562,255.99000549316406,252.44000244140625,252.8699951171875,24326800
2021-04-12,247.9369659423828,255.91000366210938,257.6700134277344,254.6199951171875,254.7100067138672,27148700
2021-04-13,250.43658447265625,258.489990234375,259.19000244140625,256.8299865722656,257.260009765625,23837500
2021-04-14,247.62693786621094,255.58999633789062,258.8299865722656,255.16000366210938,257.4800109863281,23070900
2021-04-15,251.4151153564453,259.5,259.92999267578125,257.7300109863281,257.92999267578125,25627500
2021-04-16,252.61642456054688,260.739990234375,261.0,257.6000061035156,259.4700012207031,24878600
2021-04-19,250.6787872314453,258.739990234375,261.4800109863281,257.82000732421875,260.19000244140625,23209300
2021-04-20,250.21376037597656,258.260009765625,260.20001220703125,256.8399963378906,257.82000732421875,19722900
2021-04-21,252.46144104003906,260.5799865722656,260.67999267578125,257.25,258.94000244140625,24030400
2021-04-22,249.15771484375,257.1700134277344,261.7799987792969,255.63999938964844,260.2099914550781,25606200
2021-04-23,253.01376342773438,261.1499938964844,261.510009765625,257.2699890136719,257.8800048828125,21462600
2021-04-26,253.40121459960938,261.54998779296875,262.44000244140625,260.1700134277344,261.6600036621094,19763300
2021-04-27,253.8081512451172,261.9700012207031,263.19000244140625,260.1199951171875,261.5799865722656,31014200
2021-04-28,246.6290283203125,254.55999755859375,256.5400085449219,252.9499969482422,256.0799865722656,46903100
2021-04-29,244.64288330078125,252.50999450683594,256.1000061035156,249.0,255.4600067138672,40589000
2021-04-30,244.3231658935547,252.17999267578125,253.0800018310547,249.60000610351562,249.74000549316406,30945100
2021-05-03,244.01312255859375,251.86000061035156,254.35000610351562,251.1199951171875,253.39999389648438,19626600
2021-05-04,240.06996154785156,247.7899932861328,251.2100067138672,245.75999450683594,250.97000122070312,32756100
2021-05-05,238.7910919189453,246.47000122070312,249.5,245.82000732421875,249.05999755859375,21901300
2021-05-06,241.94949340820312,249.72999572753906,249.86000061035156,244.69000244140625,246.4499969482422,26491100
2021-05-07,244.59446716308594,252.4600067138672,254.3000030517578,251.1699981689453,252.14999389648438,27032900
2021-05-10,239.4789581298828,247.17999267578125,251.72999572753906,247.1199951171875,250.8699951171875,29299900
2021-05-11,238.5585479736328,246.22999572753906,246.60000610351562,242.57000732421875,244.5500030517578,33641600
2021-05-12,231.5538330078125,239.0,244.3800048828125,238.07000732421875,242.1699981689453,36684400
2021-05-13,235.45822143554688,243.02999877929688,245.60000610351562,241.4199981689453,241.8000030517578,29624300
2021-05-14,240.418701171875,248.14999389648438,249.17999267578125,245.49000549316406,245.5800018310547,23901100
2021-05-17,237.54127502441406,245.17999267578125,246.58999633789062,243.52000427246094,246.5500030517578,24970200
2021-05-18,235.50668334960938,243.0800018310547,246.41000366210938,242.89999389648438,246.27000427246094,20168000
2021-05-19,236.08934020996094,243.1199951171875,243.22999572753906,238.60000610351562,239.30999755859375,25739800
2021-05-20,239.35215759277344,246.47999572753906,247.9499969482422,243.86000061035156,243.9600067138672,21800700
2021-05-21,238.08006286621094,245.1699981689453,248.3300018310547,244.74000549316406,247.57000732421875,21863100
2021-05-24,243.52784729003906,250.77999877929688,251.16000366210938,247.50999450683594,247.7899932861328,21411500
2021-05-25,244.44064331054688,251.72000122070312,252.75,250.82000732421875,251.77000427246094,17704300
2021-05-26,244.21731567382812,251.49000549316406,252.94000244140625,250.75,251.42999267578125,17771600
2021-05-27,242.10032653808594,249.30999755859375,251.47999572753906,249.25,251.1699981689453,24426200
2021-05-28,242.45960998535156,249.67999267578125,252.0800018310547,249.55999755859375,251.0,18270200
2021-06-01,240.24554443359375,247.39999389648438,251.2899932861328,246.9600067138672,251.22999572753906,23213300
2021-06-02,240.14845275878906,247.3000030517578,249.27000427246094,245.83999633789062,248.1300048828125,19406700
2021-06-03,238.60446166992188,245.7100067138672,246.33999633789062,243.0,245.22000122070312,25307700
2021-06-04,243.5375213623047,250.7899932861328,251.64999389648438,247.50999450683594,247.75999450683594,25281100
2021-06-07,246.47021484375,253.80999755859375,254.08999633789062,249.80999755859375,249.97999572753906,23079200
2021-06-08,245.26609802246094,252.57000732421875,256.010009765625,252.50999450683594,255.16000366210938,22455000
2021-06-09,246.25657653808594,253.58999633789062,255.52999877929688,253.2100067138672,253.80999755859375,17937600
2021-06-10,249.80104064941406,257.239990234375,257.4599914550781,253.6699981689453,254.2899932861328,24563600
2021-06-11,250.43226623535156,257.8900146484375,258.489990234375,256.6099853515625,257.989990234375,18999700
2021-06-14,252.3743896484375,259.8900146484375,259.95001220703125,256.79998779296875,257.8999938964844,19150500
2021-06-15,250.88864135742188,258.3599853515625,259.989990234375,257.67999267578125,259.7699890136719,18038900
2021-06-16,249.9369354248047,257.3800048828125,260.5799865722656,254.4199981689453,259.3999938964844,27220000
2021-06-17,253.35511779785156,260.8999938964844,261.75,256.010009765625,256.07000732421875,27565500
2021-06-18,251.92770385742188,259.42999267578125,262.29998779296875,258.75,259.6300048828125,37202200
2021-06-21,255.03517150878906,262.6300048828125,263.5199890136719,257.9200134277344,259.82000732421875,26696100
2021-06-22,257.8318786621094,265.510009765625,265.7900085449219,262.3999938964844,262.7200012207031,24694100
2021-06-23,257.5987243652344,265.2699890136719,266.8299865722656,264.42999267578125,265.989990234375,19518700
2021-06-24,258.9777526855469,266.69000244140625,267.8500061035156,265.4700012207031,266.1600036621094,21446900
2021-06-25,257.3559875488281,265.0199890136719,267.25,264.760009765625,266.2300109863281,25611100
2021-06-28,260.9490661621094,268.7200012207031,268.8999938964844,265.9100036621094,266.19000244140625,19590000
2021-06-29,263.5515441894531,271.3999938964844,271.6499938964844,267.9800109863281,268.8699951171875,19937800
2021-06-30,263.06597900390625,270.8999938964844,271.3599853515625,269.6000061035156,270.69000244140625,21656500
2021-07-01,263.7456970214844,271.6000061035156,271.8399963378906,269.6000061035156,269.6099853515625,16725300
2021-07-02,269.62078857421875,277.6499938964844,278.0,272.5,272.82000732421875,26458000
2021-07-06,269.6304931640625,277.6600036621094,279.3699951171875,274.29998779296875,278.0299987792969,31565600
2021-07-07,271.8348388671875,279.92999267578125,280.69000244140625,277.1499938964844,279.3999938964844,23260000
2021-07-08,269.3974304199219,277.4200134277344,278.7300109863281,274.8699951171875,276.8999938964844,24618600
2021-07-09,269.9024353027344,277.94000244140625,278.04998779296875,275.32000732421875,275.7200012207031,23916700
2021-07-12,269.30029296875,277.32000732421875,279.7699890136719,276.5799865722656,279.1600036621094,18931700
2021-07-13,272.8545227050781,280.9800109863281,282.8500061035156,277.3900146484375,277.5199890136719,26120100
2021-07-14,274.3403015136719,282.510009765625,283.6600036621094,280.54998779296875,282.3500061035156,23113700
2021-07-15,272.9030456542969,281.0299987792969,282.510009765625,279.8299865722656,282.0,22604200
2021-07-16,272.6311950683594,280.75,284.1000061035156,279.4599914550781,282.07000732421875,26186800
2021-07-19,268.9992980957031,277.010009765625,280.3699951171875,274.45001220703125,278.92999267578125,32935600
2021-07-20,271.2425231933594,279.32000732421875,280.9700012207031,276.260009765625,278.0299987792969,26259700
2021-07-21,273.2622985839844,281.3999938964844,281.5199890136719,277.2900085449219,278.8999938964844,24364300
2021-07-22,277.8652648925781,286.1400146484375,286.4200134277344,283.4200134277344,283.8399963378906,23384100
2021-07-23,281.2932434082031,289.6700134277344,289.989990234375,286.5,287.3699951171875,22768100
2021-07-26,280.69110107421875,289.04998779296875,289.69000244140625,286.6400146484375,289.0,23176100
2021-07-27,278.253662109375,286.5400085449219,289.5799865722656,282.95001220703125,289.42999267578125,33604100
2021-07-28,277.9429626464844,286.2200012207031,290.1499938964844,283.8299865722656,288.989990234375,33566900
2021-07-29,278.21484375,286.5,288.6199951171875,286.0799865722656,286.239990234375,18168300
2021-07-30,276.67083740234375,284.9100036621094,286.6600036621094,283.9100036621094,285.1700134277344,20944800
2021-08-02,276.5834655761719,284.82000732421875,286.7699890136719,283.739990234375,286.3599853515625,16267400
2021-08-03,278.81695556640625,287.1199951171875,287.2300109863281,284.0,285.4200134277344,17879000
2021-08-04,278.22454833984375,286.510009765625,287.5899963378906,284.6499938964844,286.2200012207031,16191300
2021-08-05,281.14752197265625,289.5199890136719,289.6300048828125,286.1000061035156,286.8800048828125,13900200
2021-08-06,281.0892639160156,289.4599914550781,289.5,287.6199951171875,288.510009765625,16589300
2021-08-09,279.991943359375,288.3299865722656,291.54998779296875,287.80999755859375,289.75,16117600
2021-08-10,278.15655517578125,286.44000244140625,289.25,285.20001220703125,288.79998779296875,18616600
2021-08-11,278.6518859863281,286.95001220703125,288.6600036621094,285.8599853515625,287.2099914550781,13955900
2021-08-12,281.4291076660156,289.80999755859375,289.9700012207031,286.3399963378906,286.6300048828125,14561300
2021-08-13,284.3811950683594,292.8500061035156,292.8999938964844,289.29998779296875,289.4800109863281,18249000
2021-08-16,286.08062744140625,294.6000061035156,294.82000732421875,290.0199890136719,293.19000244140625,22507600
2021-08-17,284.6045837402344,293.0799865722656,293.42999267578125,291.0799865722656,292.3900146484375,20075300
2021-08-18,282.8630065917969,290.7300109863281,294.82000732421875,290.2699890136719,292.0400085449219,21813000
2021-08-19,288.7395324707031,296.7699890136719,297.4700012207031,288.6400146484375,288.69000244140625,29850500
2021-08-20,296.12420654296875,304.3599853515625,305.8399963378906,298.05999755859375,299.7200012207031,40817600
2021-08-23,296.4063415527344,304.6499938964844,305.3999938964844,301.8500061035156,303.25,22830200
2021-08-24,294.4313049316406,302.6199951171875,305.6499938964844,302.0,305.0199890136719,18175800
2021-08-25,293.8377990722656,302.010009765625,304.5899963378906,300.4200134277344,304.29998779296875,20006100
2021-08-26,290.996826171875,299.0899963378906,302.42999267578125,298.95001220703125,300.989990234375,17666100
2021-08-27,291.6097412109375,299.7200012207031,300.8699951171875,296.8299865722656,298.989990234375,22605700
2021-08-30,295.375,303.5899963378906,304.2200012207031,301.05999755859375,301.1199951171875,16348100
2021-08-31,293.7113037109375,301.8800048828125,304.5,301.5,304.4200134277344,26285300
2021-09-01,293.6626892089844,301.8299865722656,305.19000244140625,301.489990234375,302.8699951171875,18983800
2021-09-02,293.0010681152344,301.1499938964844,303.3599853515625,300.17999267578125,302.20001220703125,16285600
2021-09-03,292.9913330078125,301.1400146484375,302.6000061035156,300.260009765625,300.989990234375,14747900
2021-09-07,292.0572814941406,300.17999267578125,301.0899963378906,298.20001220703125,301.010009765625,17180400
2021-09-08,292.0864562988281,300.2099914550781,300.6099853515625,297.4700012207031,299.7799987792969,15046800
2021-09-09,289.2066345214844,297.25,302.1400146484375,297.0,300.82000732421875,19927000
2021-09-10,287.708251953125,295.7099914550781,299.9200134277344,295.3800048828125,298.4200134277344,19633400
2021-09-13,288.95361328125,296.989990234375,298.5400085449219,294.0799865722656,297.54998779296875,23652900
2021-09-14,291.67791748046875,299.7900085449219,301.3900146484375,298.1000061035156,299.55999755859375,21853400
2021-09-15,296.5716857910156,304.82000732421875,305.32000732421875,301.82000732421875,303.260009765625,28356300
2021-09-16,296.9609069824219,305.2200012207031,305.30999755859375,300.760009765625,303.760009765625,19550800
2021-09-17,291.7556457519531,299.8699951171875,304.5,299.5299987792969,304.1700134277344,41372500
2021-09-20,286.33636474609375,294.29998779296875,298.7200012207031,289.5199890136719,296.3299865722656,38278700
2021-09-21,286.8228454589844,294.79998779296875,297.5400085449219,294.07000732421875,295.69000244140625,22364100
2021-09-22,290.50054931640625,298.5799865722656,300.2200012207031,294.510009765625,296.7300109863281,26626300
2021-09-23,291.4540710449219,299.55999755859375,300.8999938964844,297.5299987792969,298.8500061035156,18604600
2021-09-24,291.249755859375,299.3500061035156,299.79998779296875,296.92999267578125,298.2300109863281,14999000
2021-09-27,286.2099304199219,294.1700134277344,296.4700012207031,292.94000244140625,296.1400146484375,23571700
2021-09-28,275.8481140136719,283.5199890136719,290.7799987792969,282.75,289.79998779296875,43186200
2021-09-29,276.3150939941406,284.0,286.7699890136719,283.010009765625,285.1000061035156,26353700
2021-09-30,274.29144287109375,281.9200134277344,287.8299865722656,281.6199951171875,285.7099914550781,32343600
2021-10-01,281.2770690917969,289.1000061035156,289.9800109863281,281.2900085449219,282.1199951171875,30086300
2021-10-04,275.44921875,283.1099853515625,287.75,280.25,287.3999938964844,31350700
2021-10-05,280.94635009765625,288.760009765625,290.3999938964844,284.04998779296875,284.04998779296875,24993000
2021-10-06,285.1785888671875,293.1099853515625,293.6300048828125,285.510009765625,285.7799987792969,28002600
2021-10-07,286.87152099609375,294.8500061035156,296.6400146484375,293.9200134277344,295.17999267578125,20430500
2021-10-08,286.87152099609375,294.8500061035156,296.6400146484375,293.760009765625,296.2200012207031,17685700
2021-10-11,286.26824951171875,294.2300109863281,297.9700012207031,292.75,292.9200134277344,19298600
2021-10-12,284.954833984375,292.8800048828125,295.44000244140625,292.3500061035156,295.3399963378906,17974100
2021-10-13,288.29205322265625,296.30999755859375,297.2799987792969,293.489990234375,294.9100036621094,23416300
2021-10-14,294.5577392578125,302.75,303.2699890136719,297.8299865722656,299.2099914550781,27262900
2021-10-15,295.9782409667969,304.2099914550781,304.45001220703125,300.5199890136719,302.3399963378906,25384800
2021-10-18,298.97491455078125,307.2900085449219,308.2099914550781,302.69000244140625,303.57000732421875,22729300
2021-10-19,299.8894958496094,308.2300109863281,309.29998779296875,307.2200012207031,308.3500061035156,17682100
2021-10-20,299.0916748046875,307.4100036621094,309.70001220703125,306.1099853515625,309.2099914550781,16537100
2021-10-21,302.3509521484375,310.760009765625,311.0199890136719,306.3599853515625,307.1700134277344,16918100
2021-10-22,300.79437255859375,309.1600036621094,311.0899963378906,307.79998779296875,310.3999938964844,17449300
2021-10-25,299.79217529296875,308.1300048828125,309.3999938964844,306.4599914550781,309.3599853515625,17554500
2021-10-26,301.7185363769531,310.1099853515625,312.3999938964844,308.6000061035156,311.0,28107300
2021-10-27,314.42529296875,323.1700134277344,326.1000061035156,316.0,316.0,52588700
2021-10-28,315.5732727050781,324.3500061035156,324.8699951171875,321.3599853515625,324.3299865722656,26297900
2021-10-29,322.64654541015625,331.6199951171875,332.0,323.8999938964844,324.1300048828125,34766000
2021-11-01,320.4573974609375,329.3699951171875,331.489990234375,326.3699951171875,331.3599853515625,27073200
2021-11-02,324.1156921386719,333.1300048828125,333.45001220703125,330.0,330.30999755859375,26487100
2021-11-03,324.962158203125,334.0,334.8999938964844,330.6499938964844,333.8999938964844,21500100
2021-11-04,327.33612060546875,336.44000244140625,336.5400085449219,329.510009765625,332.8900146484375,23992200
2021-11-05,326.9664001464844,336.05999755859375,338.7900085449219,334.4200134277344,338.510009765625,22570100
2021-11-08,327.87127685546875,336.989990234375,337.6499938964844,334.44000244140625,337.29998779296875,20897000
2021-11-09,326.85943603515625,335.95001220703125,338.7200012207031,334.5299987792969,337.1099853515625,21307400
2021-11-10,321.8487243652344,330.79998779296875,334.6300048828125,329.9200134277344,334.57000732421875,25500900
2021-11-11,323.43463134765625,332.42999267578125,333.7699890136719,330.510009765625,331.25,16849800
2021-11-12,327.60858154296875,336.7200012207031,337.2300109863281,333.7900085449219,333.9200134277344,23831000
2021-11-15,326.97613525390625,336.07000732421875,337.8800048828125,334.0299987792969,337.5400085449219,16723000
2021-11-16,330.3230895996094,339.510009765625,340.6700134277344,335.510009765625,335.67999267578125,20886800
2021-11-17,330.5472412109375,339.1199951171875,342.19000244140625,338.0,338.94000244140625,19053400
2021-11-18,332.64288330078125,341.2699890136719,342.45001220703125,337.1199951171875,338.17999267578125,22463500
2021-11-19,334.43634033203125,343.1099853515625,345.1000061035156,342.20001220703125,342.6400146484375,21963400
2021-11-22,331.23931884765625,339.8299865722656,349.6700134277344,339.54998779296875,344.6199951171875,31031100
2021-11-23,329.1436462402344,337.67999267578125,339.45001220703125,333.55999755859375,337.04998779296875,30427600
2021-11-24,329.3677978515625,337.9100036621094,338.1600036621094,333.9100036621094,336.2799987792969,21661300
2021-11-26,321.3458557128906,329.67999267578125,337.92999267578125,328.1199951171875,334.3500061035156,24217200
2021-11-29,328.1202087402344,336.6300048828125,339.0299987792969,334.739990234375,334.94000244140625,28563500
2021-11-30,322.2328186035156,330.5899963378906,337.7799987792969,328.989990234375,335.32000732421875,42885600
2021-12-01,321.7358093261719,330.0799865722656,339.2799987792969,329.3900146484375,335.1300048828125,33337600
2021-12-02,321.1606750488281,329.489990234375,333.489990234375,327.79998779296875,330.29998779296875,30766000
2021-12-03,314.844482421875,323.010009765625,332.70001220703125,318.0299987792969,331.989990234375,41779300
2021-12-06,317.9441223144531,326.19000244140625,327.45001220703125,319.2300109863281,323.95001220703125,30032600
2021-12-07,326.4533996582031,334.9200134277344,335.79998779296875,330.1000061035156,331.6400146484375,31021900
2021-12-08,326.5021667480469,334.9700012207031,335.5,330.79998779296875,335.30999755859375,24761000
2021-12-09,324.6794128417969,333.1000061035156,336.489990234375,332.1199951171875,334.4100036621094,22214200
2021-12-10,333.8807678222656,342.5400085449219,343.0,334.7900085449219,334.9800109863281,38095700
2021-12-13,330.8201599121094,339.3999938964844,343.7900085449219,339.0799865722656,340.67999267578125,28899400
2021-12-14,320.0397644042969,328.3399963378906,334.6400146484375,324.1099853515625,333.2200012207031,44438700
2021-12-15,326.1902160644531,334.6499938964844,335.19000244140625,324.5,328.6099853515625,35381100
2021-12-16,316.6866455078125,324.8999938964844,336.760009765625,323.0199890136719,335.7099914550781,35034800
2021-12-17,315.614501953125,323.79998779296875,324.9200134277344,317.25,320.8800048828125,47750300
2021-12-20,311.8228454589844,319.9100036621094,322.79998779296875,317.57000732421875,320.04998779296875,28326500
2021-12-21,319.0162353515625,327.2900085449219,327.7300109863281,319.79998779296875,323.2900085449219,24740600
2021-12-22,324.77691650390625,333.20001220703125,333.6099853515625,325.75,328.29998779296875,24831500
2021-12-23,326.229248046875,334.69000244140625,336.3900146484375,332.7300109863281,332.75,19617800
2021-12-27,333.7930603027344,342.45001220703125,342.4800109863281,335.42999267578125,335.4599914550781,19947000
2021-12-28,332.6233825683594,341.25,343.80999755859375,340.32000732421875,343.1499938964844,15661500
2021-12-29,333.3056945800781,341.95001220703125,344.29998779296875,339.67999267578125,341.29998779296875,15042000
2021-12-30,330.7422180175781,339.32000732421875,343.1300048828125,338.82000732421875,341.9100036621094,15994500
